,age,job,marital,education,balance,contact,day,month,duration,campaign,previous,poutcome,housing_new,loan_new,y
431,42,4,1,2,1680,2,6,8,765,1,0,3,1,0,0
432,39,1,1,1,0,2,6,8,262,1,0,3,1,0,0
433,40,1,1,0,46,2,6,8,119,1,0,3,1,0,0
434,32,1,1,1,320,2,6,8,198,2,0,3,1,0,0
435,55,0,1,1,183,2,6,8,150,1,0,3,1,0,0
436,45,1,1,1,39,2,6,8,241,1,0,3,0,0,0
437,35,4,2,2,560,2,6,8,181,1,0,3,1,0,0
438,58,9,0,1,469,2,6,8,196,1,0,3,0,0,0
439,35,0,1,1,530,2,6,8,149,1,0,3,1,0,0
440,49,7,1,0,61,2,6,8,246,1,0,3,1,0,0
441,34,9,2,2,242,2,6,8,112,1,0,3,1,0,0
442,36,1,1,1,139,2,6,8,309,2,0,3,1,0,0
443,24,6,2,1,0,2,6,8,278,1,0,3,1,0,0
444,34,9,1,1,367,2,6,8,140,1,0,3,1,0,0
445,51,0,0,1,228,2,6,8,136,1,0,3,1,0,0
446,39,9,2,3,45248,2,6,8,1623,1,0,3,1,0,1
447,50,6,1,3,-84,2,6,8,101,1,0,3,1,0,0
448,32,7,2,1,310,2,6,8,144,1,0,3,1,0,0
449,42,1,1,3,132,2,6,8,238,1,0,3,1,0,0
450,50,9,1,1,797,2,6,8,354,1,0,3,1,0,0
451,40,7,1,1,71,2,6,8,79,1,0,3,0,0,0
452,46,4,0,3,2,2,6,8,187,1,0,3,1,0,0
453,37,4,1,2,231,2,6,8,451,2,0,3,1,1,0
454,34,1,1,1,270,2,6,8,159,1,0,3,1,1,0
455,44,1,1,1,274,2,6,8,409,1,0,3,1,1,0
456,40,0,2,1,-109,2,6,8,170,1,0,3,1,1,0
457,37,9,1,1,1,2,6,8,608,1,0,3,1,0,1
458,33,1,2,1,-60,2,6,8,243,1,0,3,0,0,0
459,35,1,1,1,89,2,6,8,145,2,0,3,1,0,0
460,58,1,0,1,-11,2,6,8,112,1,0,3,0,0,0
461,39,1,1,0,0,2,6,8,262,2,0,3,1,0,0
462,43,1,1,1,-509,2,6,8,124,1,0,3,1,0,0
463,39,10,1,0,408,2,6,8,53,1,0,3,1,0,0
464,36,7,2,0,58,2,6,8,134,1,0,3,1,0,0
465,57,5,2,1,1640,2,6,8,204,4,0,3,0,1,0
466,36,0,2,1,20,2,6,8,186,1,0,3,1,0,0
467,50,1,1,0,71,2,6,8,678,1,0,3,1,0,0
468,55,1,1,1,52,2,6,8,182,1,0,3,1,0,0
469,44,6,1,2,292,2,6,8,162,1,0,3,1,0,0
470,44,7,0,1,424,2,6,8,27,1,0,3,1,0,0
471,39,3,2,0,109,2,6,8,699,3,0,3,1,0,0
472,46,1,1,3,1044,2,6,8,43,1,0,3,1,0,0
473,39,1,1,1,983,2,6,8,97,1,0,3,1,0,0
474,34,0,1,1,869,2,6,8,1677,1,0,3,0,0,1
475,40,1,1,0,668,2,6,8,283,2,0,3,1,0,0
476,50,4,1,2,964,2,6,8,323,1,0,3,1,0,0
477,31,4,2,1,301,2,6,8,82,1,0,3,1,0,0
478,37,0,2,1,140,2,6,8,310,1,0,3,1,0,0
479,39,4,2,1,1877,2,6,8,185,1,0,3,1,0,0
480,51,1,1,0,1127,2,6,8,47,1,0,3,1,0,0
481,41,9,1,1,871,2,6,8,145,1,0,3,1,0,0
482,41,9,1,1,767,2,6,8,204,1,0,3,1,1,0
483,43,1,1,1,0,2,6,8,187,1,0,3,0,0,0
484,30,7,2,1,209,2,6,8,30,2,0,3,1,0,0
485,54,4,0,0,0,2,6,8,472,1,0,3,0,0,0
486,43,1,0,1,110,2,6,8,448,1,0,3,1,1,0
487,59,4,0,2,-76,2,6,8,264,1,0,3,1,1,0
488,47,9,1,3,178,2,6,8,169,1,0,3,1,0,0
489,40,1,1,0,-66,2,6,8,288,1,0,3,1,0,0
490,32,9,1,1,0,2,6,8,176,2,0,3,1,0,0
491,29,1,1,1,1,2,6,8,215,1,0,3,1,0,0
492,36,1,1,1,0,2,6,8,337,1,0,3,1,0,0
493,55,10,1,2,5345,2,6,8,278,1,0,3,0,0,0
494,30,1,0,1,-209,2,6,8,188,2,0,3,1,0,0
495,39,0,2,1,0,2,6,8,174,2,0,3,1,0,0
496,39,1,0,1,42,2,6,8,226,2,0,3,1,0,0
497,50,1,0,1,41,2,6,8,190,1,0,3,1,0,0
498,44,1,1,1,-99,2,6,8,111,2,0,3,1,0,0
499,37,9,2,1,17,2,6,8,164,1,0,3,1,0,0
500,46,0,1,0,276,2,6,8,157,2,0,3,1,1,0
501,32,9,2,3,-170,2,6,8,46,1,0,3,0,0,0
502,37,4,2,2,230,2,6,8,374,1,0,3,1,1,0
503,29,1,1,1,9,2,6,8,349,1,0,3,1,0,0
504,41,1,1,1,946,2,6,8,325,1,0,3,1,0,0
505,45,1,1,0,1297,2,6,8,233,2,0,3,1,0,0
506,57,5,0,1,-331,2,6,8,531,1,0,3,1,0,0
507,48,1,2,1,44,2,6,8,153,1,0,3,1,0,0
508,60,5,1,1,15,2,6,8,80,1,0,3,0,0,0
509,26,0,2,1,712,2,6,8,232,1,0,3,1,0,0
510,58,5,1,1,5435,2,6,8,118,1,0,3,1,0,0
511,34,0,1,1,507,2,6,8,190,1,0,3,1,0,0
512,55,10,0,1,387,2,6,8,918,1,0,3,1,0,1
513,41,1,1,0,0,2,6,8,238,1,0,3,1,1,0
514,50,4,0,1,1716,2,6,8,82,1,0,3,1,0,0
515,49,2,1,1,167,2,6,8,198,3,0,3,1,1,0
516,44,0,1,3,40,2,6,8,160,2,0,3,0,1,0
517,44,1,1,0,148,2,6,8,211,1,0,3,1,0,0
518,31,9,1,1,17,2,6,8,120,1,0,3,1,1,0
519,34,1,2,2,1011,2,6,8,136,1,0,3,1,0,0
520,46,4,2,3,1527,2,6,8,269,1,0,3,1,0,0
521,42,4,1,2,744,2,6,8,157,1,0,3,0,0,0
522,52,0,1,1,484,2,6,8,128,1,0,3,1,0,0
523,29,4,2,2,0,2,6,8,211,1,0,3,1,0,0
524,53,5,1,0,136,2,6,8,267,2,0,3,1,0,0
525,43,1,1,1,1335,2,6,8,371,2,0,3,1,0,0
526,38,4,1,1,517,2,6,8,288,2,0,3,1,0,0
527,46,4,1,2,459,2,6,8,221,1,0,3,1,0,0
528,48,4,0,3,549,2,6,8,427,1,0,3,1,0,0
529,30,0,0,1,83,2,6,8,310,1,0,3,1,1,0
530,44,1,1,0,213,2,6,8,158,1,0,3,0,0,0
531,31,3,1,0,203,2,6,8,604,3,0,3,1,0,0
532,42,7,2,1,518,2,6,8,198,1,0,3,1,0,0
533,40,4,2,2,3877,2,6,8,145,1,0,3,1,0,0
534,52,0,1,1,1236,2,6,8,247,1,0,3,1,0,0
535,45,1,0,1,756,2,6,8,179,2,0,3,1,0,0
536,48,1,1,1,157,2,6,8,73,1,0,3,1,0,0
537,45,1,1,0,-66,2,6,8,263,2,0,3,1,0,0
538,34,1,1,3,245,2,6,8,13,1,0,3,1,0,0
539,34,1,1,0,-144,2,6,8,79,2,0,3,1,0,0
540,46,1,1,1,71,2,6,8,416,1,0,3,1,0,0
541,49,7,0,1,505,2,6,8,162,1,0,3,1,0,0
542,50,9,1,0,249,2,6,8,129,1,0,3,1,0,0
543,34,0,2,1,0,2,6,8,150,1,0,3,1,0,0
544,40,10,2,1,11,2,6,8,43,1,0,3,1,0,0
545,36,0,1,1,639,2,6,8,191,1,0,3,1,0,0
546,59,1,0,3,124,2,6,8,26,1,0,3,1,0,0
547,45,1,1,1,82,2,6,8,250,1,0,3,1,0,0
548,36,6,1,2,107,2,6,8,146,1,0,3,1,0,0
549,56,7,1,1,473,2,6,8,416,1,0,3,1,0,0
550,42,7,0,1,372,2,6,8,121,2,0,3,1,1,0
551,30,0,1,1,46,2,6,8,114,2,0,3,1,0,0
552,30,8,2,2,34,2,6,8,289,1,0,3,1,0,0
553,47,6,1,3,935,2,6,8,225,1,0,3,1,0,0
554,33,1,1,1,-10,2,6,8,123,1,0,3,1,0,0
555,36,0,1,1,-106,2,6,8,130,2,0,3,1,0,0
556,39,7,0,0,471,2,6,8,161,2,0,3,1,0,0
557,56,0,0,1,778,2,6,8,149,2,0,3,1,0,0
558,39,1,0,3,170,2,6,8,268,2,0,3,1,0,0
559,42,9,1,1,315,2,6,8,259,2,0,3,1,0,0
560,52,1,1,1,3165,2,6,8,26,1,0,3,0,0,0
561,36,0,0,1,131,2,6,8,153,1,0,3,1,0,0
562,35,2,1,1,204,2,6,8,424,2,0,3,1,0,0
563,47,9,1,1,83,2,6,8,179,2,0,3,1,0,0
564,59,7,0,1,0,2,6,8,97,1,0,3,1,1,0
565,57,1,1,0,5431,2,6,8,383,1,0,3,1,1,0
566,38,4,1,3,1759,2,6,8,440,1,0,3,1,0,0
567,46,10,1,1,-125,2,6,8,23,1,0,3,1,0,0
568,34,1,1,1,0,2,6,8,195,1,0,3,0,0,0
569,28,7,2,1,5090,2,6,8,1297,3,0,3,1,0,1
570,38,9,1,3,573,2,6,8,87,1,0,3,1,0,0
571,56,1,1,1,1602,2,6,8,427,1,0,3,1,0,0
572,41,1,2,0,-137,2,6,8,189,1,0,3,1,1,0
573,52,9,1,3,0,2,6,8,195,1,0,3,0,0,0
574,54,7,1,1,193,2,6,8,179,1,0,3,0,0,0
575,61,5,1,1,195,2,6,8,179,1,0,3,1,1,0
576,53,2,1,1,288,2,6,8,69,1,0,3,0,0,0
577,47,9,1,1,19,2,6,8,105,2,0,3,1,0,0
578,53,1,1,0,25,2,6,8,266,3,0,3,1,0,0
579,46,7,1,1,216,2,6,8,524,2,0,3,1,0,0
580,39,1,0,0,190,2,6,8,96,2,0,3,1,1,0
581,56,9,0,1,99,2,6,8,155,2,0,3,1,0,0
582,55,7,0,0,2298,2,6,8,162,2,0,3,1,0,0
583,44,4,1,2,17,2,6,8,352,2,0,3,1,0,0
584,37,9,1,0,0,2,6,8,76,4,0,3,1,0,0
585,35,1,1,0,0,2,6,8,154,2,0,3,1,0,0
586,55,1,1,1,840,2,6,8,310,2,0,3,1,0,0
587,37,7,1,1,358,2,6,8,390,3,0,3,1,0,0
588,30,9,2,1,0,2,6,8,369,1,0,3,1,0,0
589,37,1,1,0,-325,2,6,8,112,2,0,3,1,1,0
590,36,9,2,1,-15,2,6,8,341,3,0,3,1,0,0
591,38,9,1,1,581,2,6,8,79,1,0,3,1,0,0
592,41,0,0,0,4070,2,6,8,140,2,0,3,1,0,0
593,48,5,1,1,74,2,6,8,315,1,0,3,0,1,0
594,55,7,0,1,141,2,6,8,262,2,0,3,1,0,0
595,28,7,0,1,89,2,6,8,174,2,0,3,0,0,0
596,54,7,1,1,0,2,6,8,138,3,0,3,1,0,0
597,30,1,1,1,450,2,6,8,526,2,0,3,0,0,0
598,48,9,1,2,310,2,6,8,135,1,0,3,0,0,0
599,31,6,1,1,0,2,6,8,36,5,0,3,1,0,0
600,38,1,1,1,384,2,6,8,1906,3,0,3,1,0,0
601,37,1,1,1,395,2,6,8,219,2,0,3,1,0,0
602,37,7,2,3,-118,2,6,8,147,2,0,3,1,0,0
603,56,1,1,0,5,2,6,8,407,2,0,3,1,1,0
604,51,1,1,1,50,2,6,8,121,1,0,3,1,1,0
605,39,1,1,1,285,2,6,8,209,1,0,3,1,1,0
606,49,9,1,3,15,2,6,8,92,2,0,3,0,0,0
607,51,1,1,0,653,2,6,8,208,1,0,3,1,1,0
608,43,6,1,1,918,2,6,8,193,1,0,3,1,0,0
609,32,7,1,1,243,2,6,8,144,1,0,3,1,1,0
610,29,9,2,2,405,2,6,8,65,1,0,3,1,0,0
611,48,4,0,2,1328,2,6,8,339,1,0,3,1,0,0
612,55,7,1,0,255,2,6,8,285,1,0,3,1,0,0
613,53,1,1,1,3397,2,6,8,231,1,0,3,1,0,0
614,47,9,1,3,2106,2,6,8,168,1,0,3,1,0,0
615,39,4,1,2,2877,2,6,8,278,1,0,3,1,0,0
616,31,1,2,2,60,2,6,8,389,1,0,3,1,1,0
617,39,1,1,0,2226,2,6,8,158,1,0,3,1,0,0
618,40,1,1,0,2880,2,6,8,145,2,0,3,1,0,0
619,40,9,2,3,-5,2,6,8,78,2,0,3,1,0,0
620,48,9,1,1,147,2,6,8,142,3,0,3,0,0,0
621,33,9,0,1,7,2,6,8,87,1,0,3,1,1,0
622,40,9,1,1,109,2,6,8,147,2,0,3,1,0,0
623,59,5,1,0,-119,2,6,8,289,1,0,3,1,0,0
624,30,9,1,1,484,2,6,8,703,1,0,3,1,0,1
625,31,4,2,2,1852,2,6,8,170,3,0,3,1,0,0
626,35,10,1,1,533,2,6,8,802,1,0,3,1,0,0
627,54,9,0,1,21,2,6,8,381,2,0,3,1,0,0
628,34,0,2,3,2434,2,6,8,218,4,0,3,1,0,0
629,32,9,1,1,90,2,6,8,57,2,0,3,1,1,0
630,56,0,0,3,4246,2,6,8,304,2,0,3,1,0,0
631,32,0,2,2,395,2,6,8,241,3,0,3,1,0,0
632,42,1,1,0,15,2,6,8,230,1,0,3,1,0,0
633,33,7,1,2,85,2,6,8,262,3,0,3,0,0,0
634,52,2,1,2,-184,2,6,8,392,2,0,3,1,1,0
635,52,7,1,1,660,2,6,8,201,2,0,3,0,0,0
636,52,1,0,0,-183,2,6,8,145,1,0,3,1,0,0
637,30,10,0,1,1144,2,6,8,252,1,0,3,1,0,0
638,44,7,0,1,1,2,6,8,235,4,0,3,1,0,0
639,35,0,1,1,69,2,6,8,235,2,0,3,1,1,0
640,55,4,2,1,220,2,6,8,328,2,0,3,1,0,0
641,33,1,1,0,332,2,6,8,116,2,0,3,1,0,0
642,37,1,2,1,240,2,6,8,246,1,0,3,1,0,0
643,42,9,2,1,0,2,6,8,293,1,0,3,1,0,0
644,43,10,1,1,0,2,6,8,37,2,0,3,1,0,0
645,38,2,1,2,898,2,6,8,132,2,0,3,1,0,0
646,37,9,1,1,123,2,6,8,530,2,0,3,1,1,0
647,31,8,2,1,252,2,6,8,175,3,0,3,1,0,0
648,41,4,1,2,65,2,6,8,524,2,0,3,1,0,0
649,41,9,1,1,-366,2,6,8,29,3,0,3,1,1,0
650,29,8,2,1,209,2,6,8,311,2,0,3,1,0,0
651,38,0,2,1,221,2,6,8,211,2,0,3,1,0,0
652,44,6,0,2,4,2,6,8,312,3,0,3,1,0,0
653,39,0,1,1,104,2,6,8,412,1,0,3,1,0,0
654,28,9,2,1,312,2,6,8,392,1,0,3,1,0,0
655,33,1,1,1,-349,2,6,8,191,1,0,3,1,0,0
656,41,7,1,3,4,2,6,8,284,2,0,3,0,0,0
657,40,1,1,0,-322,2,6,8,144,1,0,3,1,1,0
658,29,0,1,1,-150,2,6,8,328,1,0,3,1,0,0
659,38,4,1,3,1349,2,6,8,100,1,0,3,1,0,0
660,32,0,1,2,281,2,6,8,226,1,0,3,1,0,0
661,45,7,1,1,1259,2,6,8,507,1,0,3,1,0,0
662,33,0,2,1,101,2,6,8,392,1,0,3,1,0,0
663,34,1,1,1,848,2,6,8,684,2,0,3,1,0,0
664,41,2,1,3,89,2,6,8,333,2,0,3,1,0,0
665,41,1,1,1,140,2,6,8,311,3,0,3,1,0,0
666,35,0,2,1,148,2,6,8,128,2,0,3,1,0,0
667,40,9,2,1,200,2,6,8,322,2,0,3,1,0,0
668,60,6,1,0,46,2,6,8,202,4,0,3,1,0,0
669,47,7,0,1,201,2,6,8,92,2,0,3,1,0,0
670,46,1,1,0,530,2,6,8,739,3,0,3,1,0,0
671,31,1,2,1,0,2,6,8,273,2,0,3,1,0,0
672,49,6,1,1,1,2,6,8,260,3,0,3,1,0,0
673,29,1,1,1,43,2,6,8,268,2,0,3,1,0,0
674,31,4,2,2,-173,2,6,8,396,2,0,3,1,0,0
675,38,4,1,2,389,2,6,8,262,1,0,3,1,0,0
676,37,1,1,0,215,2,6,8,308,3,0,3,1,1,0
677,35,9,1,1,-131,2,6,8,467,2,0,3,1,0,0
678,31,4,2,1,783,2,6,8,320,1,0,3,1,0,0
679,41,0,1,1,0,2,6,8,160,3,0,3,1,0,0
680,46,7,1,3,80,2,6,8,245,2,0,3,1,0,0
681,40,7,0,1,105,2,6,8,189,2,0,3,1,0,0
682,29,0,1,1,182,2,6,8,477,1,0,3,1,1,0
683,49,0,1,1,82,2,6,8,310,1,0,3,1,0,0
684,42,4,1,2,0,2,6,8,65,3,0,3,1,0,0
685,54,7,1,1,510,2,6,8,196,2,0,3,1,0,0
686,40,4,2,2,242,2,6,8,221,2,0,3,1,0,0
687,53,0,1,1,244,2,6,8,197,2,0,3,1,1,0
688,49,4,1,2,92,2,6,8,221,2,0,3,1,0,0
689,40,1,1,0,0,2,6,8,64,2,0,3,1,0,0
690,29,8,2,1,948,2,6,8,75,2,0,3,1,0,0
691,36,1,1,0,23,2,6,8,400,2,0,3,1,0,0
692,37,9,1,1,710,2,6,8,378,3,0,3,1,0,0
693,39,7,1,1,1205,2,6,8,118,2,0,3,1,0,0
694,36,9,1,1,368,2,6,8,1597,2,0,3,1,1,1
695,44,2,1,2,1631,2,6,8,346,2,0,3,1,0,0
696,40,0,1,1,6,2,6,8,60,3,0,3,1,0,0
697,49,1,1,1,26,2,6,8,276,2,0,3,1,0,0
698,30,9,2,3,-48,2,6,8,152,2,0,3,1,0,0
699,57,4,1,2,2142,2,6,8,251,3,0,3,1,0,0
700,24,7,2,1,77,2,6,8,390,2,0,3,1,1,0
701,46,1,1,3,401,2,6,8,306,2,0,3,1,0,0
702,33,0,1,1,21,2,6,8,189,3,0,3,0,0,0
703,43,7,0,1,0,2,6,8,125,2,0,3,1,0,0
704,43,0,2,1,-497,2,6,8,234,2,0,3,1,0,0
705,40,1,0,0,369,2,6,8,79,2,0,3,0,0,0
706,44,9,2,3,78,2,6,8,13,6,0,3,1,0,0
707,35,9,2,2,226,2,6,8,283,3,0,3,1,1,0
708,47,9,1,1,503,2,6,8,109,2,0,3,1,0,0
709,33,1,1,1,372,2,6,8,132,2,0,3,1,0,0
710,31,0,1,1,0,2,6,8,144,2,0,3,1,1,0
711,40,1,0,1,0,2,6,8,121,2,0,3,1,0,0
712,36,2,1,2,125,2,6,8,95,3,0,3,1,0,0
713,56,5,0,0,4,2,6,8,31,3,0,3,1,0,0
714,40,0,2,3,419,2,6,8,112,3,0,3,1,0,0
715,41,0,0,1,322,2,6,8,87,4,0,3,1,0,0
716,53,5,1,1,303,2,6,8,593,2,0,3,1,0,0
717,39,1,1,1,607,2,6,8,99,2,0,3,1,0,0
718,44,1,0,1,579,2,6,8,198,2,0,3,1,0,0
719,38,0,1,1,3047,2,6,8,285,2,0,3,1,0,0
720,54,9,0,1,83,2,6,8,190,3,0,3,1,0,0
721,58,4,1,2,68,2,6,8,172,5,0,3,1,0,0
722,52,1,1,0,58,2,6,8,213,3,0,3,1,0,0
723,28,0,2,1,251,2,6,8,178,2,0,3,1,0,0
724,36,1,1,1,688,2,6,8,174,2,0,3,1,0,0
725,60,5,1,0,364,2,6,8,631,2,0,3,1,0,0
726,42,7,0,1,55,2,6,8,176,5,0,3,1,0,0
727,42,0,1,1,101,2,6,8,32,3,0,3,1,0,0
728,44,4,1,2,105,2,6,8,1529,2,0,3,1,0,0
729,51,1,0,0,325,2,6,8,254,2,0,3,1,0,0
730,49,1,1,0,198,2,6,8,200,2,0,3,1,0,0
731,47,2,1,3,209,2,6,8,135,2,0,3,1,0,0
732,37,1,1,1,183,2,6,8,112,4,0,3,1,0,0
733,34,4,1,2,105,2,6,8,314,3,0,3,1,0,0
734,35,7,1,1,109,2,6,8,597,3,0,3,1,0,0
735,35,1,2,1,376,2,6,8,207,3,0,3,1,1,0
736,40,1,1,0,-7,2,6,8,410,2,0,3,1,0,0
737,55,9,1,1,0,2,6,8,160,3,0,3,0,0,0
738,55,5,1,1,143,2,6,8,42,3,0,3,1,0,0
739,35,4,2,2,550,2,6,8,55,2,0,3,1,0,0
740,57,1,1,0,162,2,6,8,155,2,0,3,1,0,0
741,53,4,1,2,115,2,6,8,336,3,0,3,1,0,0
742,41,1,1,0,512,2,6,8,233,2,0,3,1,0,0
743,57,1,1,3,807,2,6,8,211,2,0,3,1,0,0
744,45,1,1,3,248,2,6,8,88,5,0,3,1,0,0
745,43,1,1,0,1211,2,6,8,208,3,0,3,1,0,0
746,56,6,1,3,7,2,6,8,305,2,0,3,0,0,0
747,31,2,1,2,281,2,6,8,206,2,0,3,1,0,0
748,37,1,2,1,88,2,6,8,128,2,0,3,1,0,0
749,30,4,1,2,32,2,6,8,122,3,0,3,1,0,0
750,30,0,2,1,115,2,6,8,66,3,0,3,1,0,0
751,54,1,1,1,254,2,6,8,66,2,0,3,1,0,0
752,36,4,1,2,144,2,6,8,164,2,0,3,1,0,0
753,55,10,1,2,383,2,6,8,343,3,0,3,0,0,0
754,37,0,2,1,569,2,6,8,126,2,0,3,1,1,0
755,38,3,1,1,0,2,6,8,59,3,0,3,1,0,0
756,48,0,1,1,3754,2,6,8,249,3,0,3,1,0,0
757,55,3,0,2,6920,2,6,8,406,3,0,3,1,0,0
758,59,7,1,1,307,2,6,8,250,7,0,3,1,1,0
759,37,9,1,1,-421,2,6,8,183,5,0,3,1,0,0
760,33,1,0,1,60,2,6,8,190,3,0,3,0,0,0
761,44,1,1,0,67,2,6,8,220,2,0,3,1,0,0
762,57,9,1,1,402,2,6,8,153,3,0,3,1,0,0
763,30,6,2,2,800,2,6,8,95,2,0,3,0,0,0
764,42,9,1,2,239,2,6,8,191,3,0,3,1,1,0
765,51,1,0,1,421,2,6,8,216,2,0,3,1,0,0
766,44,0,0,1,161,2,7,8,89,2,0,3,1,0,0
767,46,9,1,1,289,2,7,8,51,3,0,3,0,0,0
768,29,8,2,1,110,2,7,8,169,3,0,3,1,0,0
769,39,1,1,0,245,2,7,8,148,3,0,3,1,0,0
770,42,7,1,1,0,2,7,8,132,3,0,3,1,0,0
771,50,1,1,0,156,2,7,8,117,3,0,3,1,0,0
772,42,9,2,1,0,2,7,8,275,4,0,3,1,0,0
773,39,0,1,1,20,2,7,8,124,2,0,3,1,0,0
774,55,9,2,2,92,2,7,8,118,3,0,3,1,0,0
775,46,7,1,1,89,2,7,8,479,2,0,3,1,0,0
776,42,1,1,1,166,2,7,8,285,3,0,3,1,0,0
777,45,4,1,2,103,2,7,8,35,4,0,3,1,0,0
778,43,1,1,0,-454,2,7,8,322,2,0,3,1,0,0
779,42,0,1,1,445,2,7,8,202,2,0,3,1,0,0
780,30,0,1,1,4,2,7,8,172,8,0,3,0,0,0
781,47,1,1,1,1001,2,7,8,201,4,0,3,1,0,0
782,51,7,0,1,-69,2,7,8,216,3,0,3,1,0,0
783,38,9,2,1,42,2,7,8,195,2,0,3,1,0,0
784,57,9,1,3,1617,2,7,8,96,2,0,3,1,0,0
785,42,4,0,2,221,2,7,8,720,2,0,3,1,0,0
786,32,9,0,1,210,2,7,8,188,2,0,3,1,1,0
787,46,4,1,2,0,2,7,8,70,2,0,3,0,0,0
788,29,8,2,2,185,2,7,8,141,3,0,3,1,0,0
789,59,5,1,1,836,2,7,8,106,1,0,3,1,0,0
790,32,1,2,1,301,2,7,8,395,2,0,3,1,0,0
791,44,1,1,0,503,2,7,8,629,2,0,3,1,0,0
792,40,5,1,0,407,2,7,8,502,1,0,3,1,0,0
793,31,1,2,1,53,2,7,8,446,1,0,3,1,0,0
794,46,6,1,2,2303,2,7,8,241,1,0,3,1,0,0
795,43,4,1,2,144,2,7,8,131,3,0,3,1,0,0
796,34,7,1,1,205,2,7,8,312,1,0,3,1,0,0
797,39,4,1,2,305,2,7,8,275,6,0,3,1,0,0
798,30,1,0,1,251,2,7,8,120,2,0,3,1,1,0
799,56,5,1,1,0,2,7,8,333,4,0,3,1,0,0
800,29,9,1,1,8,2,7,8,113,1,0,3,0,0,0
801,40,1,0,1,139,2,7,8,91,1,0,3,1,0,0
802,36,7,1,1,184,2,7,8,128,3,0,3,1,0,0
803,37,1,2,1,238,2,7,8,200,2,0,3,1,0,0
804,35,0,1,1,0,2,7,8,326,1,0,3,0,0,0
805,35,1,1,0,0,2,7,8,292,1,0,3,1,0,0
806,47,7,1,0,222,2,7,8,68,1,0,3,1,0,0
807,31,7,1,1,414,2,7,8,215,1,0,3,1,0,0
808,56,5,2,0,223,2,7,8,97,1,0,3,1,0,0
809,57,9,1,1,197,2,7,8,32,1,0,3,0,0,0
810,36,1,1,1,-251,2,7,8,162,1,0,3,1,0,0
811,45,6,0,1,-139,2,7,8,152,3,0,3,1,0,0
812,47,1,1,3,733,2,7,8,268,1,0,3,1,0,0
813,29,9,2,2,0,2,7,8,104,2,0,3,1,0,0
814,57,7,1,1,1,2,7,8,852,1,0,3,0,0,0
815,45,1,1,0,97,2,7,8,923,3,0,3,1,0,0
816,31,1,2,0,435,2,7,8,159,2,0,3,1,0,0
817,31,4,0,2,0,2,7,8,953,3,0,3,1,0,0
818,37,9,2,2,147,2,7,8,416,2,0,3,0,0,0
819,30,9,2,2,3,2,7,8,174,1,0,3,1,0,0
820,58,7,0,1,1109,2,7,8,180,1,0,3,1,1,0
821,33,7,1,1,404,2,7,8,139,1,0,3,1,0,0
822,39,1,1,0,981,2,7,8,294,1,0,3,1,0,0
823,33,1,2,0,95,2,7,8,102,1,0,3,1,0,0
824,34,7,1,1,302,2,7,8,124,1,0,3,1,0,0
825,36,7,0,1,-290,2,7,8,128,1,0,3,1,1,0
826,37,7,2,1,259,2,7,8,130,1,0,3,1,0,0
827,35,1,1,1,527,2,7,8,143,1,0,3,1,1,0
828,55,5,1,1,102,2,7,8,74,1,0,3,1,0,0
829,34,4,2,2,872,2,7,8,105,2,0,3,1,0,0
830,40,4,0,2,490,2,7,8,477,2,0,3,1,0,0
831,42,1,2,0,19,2,7,8,158,1,0,3,1,0,0
832,37,1,1,1,16,2,7,8,250,1,0,3,1,0,0
833,42,4,1,2,386,2,7,8,168,1,0,3,1,0,0
834,35,9,2,1,539,2,7,8,520,1,0,3,1,0,0
835,44,9,0,1,-329,2,7,8,171,1,0,3,1,0,0
836,30,7,2,1,-174,2,7,8,113,1,0,3,1,0,0
837,45,2,1,1,68,2,7,8,254,1,0,3,1,0,0
838,35,1,2,3,-532,2,7,8,149,1,0,3,1,0,0
839,36,0,0,1,0,2,7,8,133,2,0,3,1,0,0
840,49,1,1,1,64,2,7,8,293,3,0,3,1,0,0
841,31,1,2,1,1415,2,7,8,485,1,0,3,1,0,0
842,31,9,2,1,147,2,7,8,374,1,0,3,1,0,0
843,39,1,1,1,72,2,7,8,425,6,0,3,1,0,0
844,37,7,2,1,-196,2,7,8,207,1,0,3,1,0,0
845,33,1,1,0,716,2,7,8,83,3,0,3,1,0,0
846,37,4,1,2,0,2,7,8,228,1,0,3,1,0,0
847,42,7,1,1,-246,2,7,8,149,1,0,3,1,0,0
848,56,1,1,1,-203,2,7,8,139,1,0,3,1,0,0
849,37,0,2,1,245,2,7,8,732,2,0,3,1,1,1
850,36,7,2,1,342,2,7,8,142,1,0,3,1,0,0
851,29,9,2,2,3,2,7,8,359,1,0,3,1,0,0
852,54,4,1,2,-248,2,7,8,112,1,0,3,1,1,0
853,38,1,1,1,376,2,7,8,1521,1,0,3,1,0,0
854,43,1,0,1,370,2,7,8,216,1,0,3,1,0,0
855,47,0,2,1,594,2,7,8,161,1,0,3,1,0,0
856,47,1,1,1,387,2,7,8,122,2,0,3,1,0,0
857,38,7,1,1,208,2,7,8,800,1,0,3,1,0,0
858,40,1,1,1,563,2,7,8,615,1,0,3,1,0,0
859,33,7,0,1,392,2,7,8,254,1,0,3,1,1,0
860,33,5,1,1,165,2,7,8,111,1,0,3,0,0,0
861,53,0,0,3,236,2,7,8,354,1,0,3,1,0,0
862,37,7,1,0,52,2,7,8,359,1,0,3,1,0,0
